1.5558 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['pygame', 'sounddevice', 'PTB', 'pyo'] (in that order).
173.6544 	EXP 	polygon: opacity = 1.0
175.0912 	EXP 	polygon: autoDraw = True
175.2943 	EXP 	New trial (rep=90, index=0): None
175.3048 	EXP 	polygon: autoDraw = False
175.3048 	EXP 	polygon: autoDraw = False
175.3048 	EXP 	polygon: opacity = 0.33
177.0066 	EXP 	polygon: autoDraw = True
177.1943 	EXP 	New trial (rep=91, index=0): None
177.2050 	EXP 	polygon: autoDraw = False
177.2050 	EXP 	polygon: autoDraw = False
177.2050 	EXP 	polygon: opacity = 0.66
178.9427 	EXP 	polygon: autoDraw = True
179.1489 	EXP 	New trial (rep=92, index=0): None
179.1557 	EXP 	polygon: autoDraw = False
179.1557 	EXP 	polygon: autoDraw = False
179.1557 	EXP 	polygon: opacity = 0.66
180.4726 	EXP 	polygon: autoDraw = True
180.6595 	EXP 	New trial (rep=93, index=0): None
180.6724 	EXP 	polygon: autoDraw = False
180.6724 	EXP 	polygon: autoDraw = False
180.6724 	EXP 	polygon: opacity = 0.66
182.0081 	EXP 	polygon: autoDraw = True
182.1971 	EXP 	New trial (rep=94, index=0): None
182.2104 	EXP 	polygon: autoDraw = False
182.2104 	EXP 	polygon: autoDraw = False
182.2104 	EXP 	polygon: opacity = 0.66
183.7737 	EXP 	polygon: autoDraw = True
183.9638 	EXP 	New trial (rep=95, index=0): None
183.9768 	EXP 	polygon: autoDraw = False
183.9768 	EXP 	polygon: autoDraw = False
183.9768 	EXP 	polygon: opacity = 0.33
185.5745 	EXP 	polygon: autoDraw = True
185.7652 	EXP 	New trial (rep=96, index=0): None
185.7742 	EXP 	polygon: autoDraw = False
185.7742 	EXP 	polygon: autoDraw = False
185.7742 	EXP 	polygon: opacity = 0.66
187.5252 	EXP 	polygon: autoDraw = True
187.7126 	EXP 	New trial (rep=97, index=0): None
187.7254 	EXP 	polygon: autoDraw = False
187.7254 	EXP 	polygon: autoDraw = False
187.7254 	EXP 	polygon: opacity = 0.1
189.2760 	EXP 	polygon: autoDraw = True
189.4654 	EXP 	New trial (rep=98, index=0): None
189.4760 	EXP 	polygon: autoDraw = False
189.4760 	EXP 	polygon: autoDraw = False
189.4760 	EXP 	polygon: opacity = 0.66
190.7788 	EXP 	polygon: autoDraw = True
190.9649 	EXP 	New trial (rep=99, index=0): None
